fecha,region,producto,categoria,cliente,vendedor,cantidad,precio_unitario,monto_total
2024-09-08,Arequipa,Dashboard Corporativo,Licencias,Pesquera Costa Azul S.A.C.,Carlos Mendoza,5,5381.42,26907.1
2024-09-09,Cusco,Dashboard Corporativo,Licencias,Corporacion Avicola Piurana S.A.,Rosa Huaman,5,7165.15,35825.75
2024-09-10,Cusco,Capacitacion Analytics,Capacitacion,Cementos Huascaran S.A.A.,Lucia Ramirez,5,1408.79,7043.95
2024-09-10,Piura,Dashboard Corporativo,Licencias,Corporacion Avicola Piurana S.A.,Diego Fernandez,6,3478.33,20869.98
2024-09-11,Lima,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Patricia Vargas,7,7542.17,52795.19
2024-09-11,Cusco,Migracion Cloud,Consultoria,Tecnologia Medica Vitalis S.A.C.,Carlos Mendoza,3,26819.01,80457.03
2024-09-14,Arequipa,Data Warehouse,Licencias,Consorcio Vial Sierra Sur S.A.,Ana Quispe,5,38127.05,190635.25
2024-09-14,Lima,Dashboard Corporativo,Licencias,Energia Renovable Ica S.A.C.,Diego Fernandez,4,5797.65,23190.6
2024-09-14,Lima,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Miguel Torres,5,2965.63,14828.15
2024-09-15,Lima,Dashboard Corporativo,Licencias,Consorcio Vial Sierra Sur S.A.,Patricia Vargas,10,7216.67,72166.7
2024-09-17,Arequipa,Dashboard Corporativo,Licencias,Retail Plaza Sur S.A.C.,Patricia Vargas,9,7457.31,67115.79
2024-09-17,Lima,Capacitacion Analytics,Capacitacion,Consorcio Vial Sierra Sur S.A.,Lucia Ramirez,6,723.85,4343.1
2024-09-19,Lima,Modelo Predictivo,Consultoria,Seguridad Integral Halcon S.A.C.,Diego Fernandez,3,13828.0,41484.0
2024-09-19,Cusco,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Ana Quispe,1,9013.78,9013.78
2024-09-21,Cusco,Modelo Predictivo,Consultoria,Laboratorios Quimica Andina S.A.,Rosa Huaman,1,18987.15,18987.15
2024-09-21,Arequipa,Integracion ERP,Consultoria,Muebles Diseno Trujillo S.A.C.,Diego Fernandez,7,14660.38,102622.66
2024-09-23,Lima,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Rosa Huaman,9,545.02,4905.18
2024-09-24,Lima,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Diego Fernandez,7,21339.58,149377.06
2024-09-25,Trujillo,Capacitacion Analytics,Capacitacion,Minera Cerro Verde Andino S.A.,Miguel Torres,2,1426.83,2853.66
2024-09-27,Cusco,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Lucia Ramirez,3,2752.6,8257.8
2024-09-28,Trujillo,Modelo Predictivo,Consultoria,Cementos Huascaran S.A.A.,Patricia Vargas,9,17364.31,156278.79
2024-09-29,Cusco,Modelo Predictivo,Consultoria,Distribuidora Molina Hermanos S.A.C.,Miguel Torres,9,14037.6,126338.4
2024-09-30,Cusco,Auditoria de Datos,Consultoria,Consorcio Vial Sierra Sur S.A.,Lucia Ramirez,7,5296.71,37076.97
2024-09-30,Lima,Modelo Predictivo,Consultoria,Farmacias Salud Total S.A.C.,Jorge Salazar,9,11016.98,99152.82
2024-10-04,Lima,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Jorge Salazar,7,573.39,4013.73
2024-10-04,Arequipa,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Miguel Torres,10,25258.69,252586.9
2024-10-04,Arequipa,Data Warehouse,Licencias,Telecom Peru Conecta S.A.C.,Patricia Vargas,3,17757.15,53271.45
2024-10-05,Lima,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Carlos Mendoza,3,5985.19,17955.57
2024-10-06,Lima,Modelo Predictivo,Consultoria,Transportes Andino Express S.A.C.,Patricia Vargas,3,7300.31,21900.93
2024-10-06,Lima,Auditoria de Datos,Consultoria,Banco Continental del Sur S.A.A.,Jorge Salazar,4,4384.44,17537.76
2024-10-08,Lima,Capacitacion Analytics,Capacitacion,Supermercados Mi Barrio S.A.C.,Carlos Mendoza,1,940.27,940.27
2024-10-08,Piura,Modelo Predictivo,Consultoria,Hoteles Cusco Imperial S.A.C.,Miguel Torres,1,10785.33,10785.33
2024-10-09,Cusco,Dashboard Corporativo,Licencias,Servicios Portuarios Paita S.A.C.,Rosa Huaman,6,4926.51,29559.06
2024-10-09,Trujillo,Migracion Cloud,Consultoria,Hoteles Cusco Imperial S.A.C.,Diego Fernandez,2,26375.01,52750.02
2024-10-10,Lima,Integracion ERP,Consultoria,Gas Natural Altiplano S.A.C.,Rosa Huaman,10,9433.57,94335.7
2024-10-11,Arequipa,Capacitacion Analytics,Capacitacion,Grupo Logistico Callao S.A.,Ana Quispe,9,1356.86,12211.74
2024-10-13,Lima,Modelo Predictivo,Consultoria,Transportes Andino Express S.A.C.,Lucia Ramirez,3,13274.62,39823.86
2024-10-16,Cusco,Auditoria de Datos,Consultoria,Alimentos Selva Verde S.A.C.,Ana Quispe,5,10450.47,52252.35
2024-10-19,Lima,Capacitacion Analytics,Capacitacion,Molinos San Agustin S.A.A.,Ana Quispe,8,1209.56,9676.48
2024-10-21,Piura,Migracion Cloud,Consultoria,Servicios Portuarios Paita S.A.C.,Carlos Mendoza,7,25488.79,178421.53
2024-10-21,Lima,Auditoria de Datos,Consultoria,Plasticos Industriales Ate S.A.C.,Lucia Ramirez,3,5767.39,17302.17
2024-10-22,Lima,Dashboard Corporativo,Licencias,Muebles Diseno Trujillo S.A.C.,Diego Fernandez,1,3660.91,3660.91
2024-10-22,Trujillo,Capacitacion Analytics,Capacitacion,Tecnologia Medica Vitalis S.A.C.,Jorge Salazar,5,1387.74,6938.7
2024-10-24,Lima,Capacitacion Analytics,Capacitacion,Automotriz Lima Norte S.A.C.,Lucia Ramirez,6,1529.41,9176.46
2024-10-25,Arequipa,Modelo Predictivo,Consultoria,Seguros Vida Andina S.A.,Carlos Mendoza,1,17599.94,17599.94
2024-10-25,Arequipa,Capacitacion Analytics,Capacitacion,Distribuidora Molina Hermanos S.A.C.,Patricia Vargas,9,1127.33,10145.97
2024-10-26,Lima,Data Warehouse,Licencias,Supermercados Mi Barrio S.A.C.,Patricia Vargas,8,34339.33,274714.64
2024-10-26,Lima,Migracion Cloud,Consultoria,Cementos Huascaran S.A.A.,Patricia Vargas,3,11689.58,35068.74
2024-10-27,Lima,Dashboard Corporativo,Licencias,Seguros Vida Andina S.A.,Miguel Torres,7,3187.56,22312.92
2024-10-30,Lima,Integracion ERP,Consultoria,Editorial Amauta S.A.C.,Carlos Mendoza,10,7901.93,79019.3
2024-10-31,Lima,Integracion ERP,Consultoria,Banco Continental del Sur S.A.A.,Lucia Ramirez,9,9871.04,88839.36
2024-10-31,Lima,Dashboard Corporativo,Licencias,Automotriz Lima Norte S.A.C.,Ana Quispe,7,7369.46,51586.22
2024-11-01,Lima,Auditoria de Datos,Consultoria,Grupo Logistico Callao S.A.,Lucia Ramirez,9,6450.5,58054.5
2024-11-02,Piura,Auditoria de Datos,Consultoria,Constructora Los Incas S.A.,Patricia Vargas,2,4619.12,9238.24
2024-11-03,Trujillo,Auditoria de Datos,Consultoria,Turismo Machu Travel S.A.C.,Rosa Huaman,8,8063.1,64504.8
2024-11-03,Lima,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Diego Fernandez,3,21520.7,64562.1
2024-11-03,Lima,Modelo Predictivo,Consultoria,Inmobiliaria Terra Nova S.A.C.,Patricia Vargas,4,12928.37,51713.48
2024-11-06,Arequipa,Modelo Predictivo,Consultoria,Automotriz Lima Norte S.A.C.,Jorge Salazar,4,13402.56,53610.24
2024-11-07,Arequipa,Migracion Cloud,Consultoria,Seguridad Integral Halcon S.A.C.,Carlos Mendoza,9,12532.81,112795.29
2024-11-07,Cusco,Modelo Predictivo,Consultoria,Seguridad Integral Halcon S.A.C.,Ana Quispe,9,17543.97,157895.73
2024-11-08,Lima,Dashboard Corporativo,Licencias,Supermercados Mi Barrio S.A.C.,Patricia Vargas,5,5116.33,25581.65
2024-11-08,Lima,Integracion ERP,Consultoria,Inversiones Miraflores S.A.C.,Patricia Vargas,5,6466.58,32332.9
2024-11-09,Lima,Dashboard Corporativo,Licencias,Banco Continental del Sur S.A.A.,Lucia Ramirez,4,4737.5,18950.0
2024-11-10,Trujillo,Modelo Predictivo,Consultoria,Alimentos Selva Verde S.A.C.,Jorge Salazar,2,17687.8,35375.6
2024-11-11,Lima,Modelo Predictivo,Consultoria,Banco Continental del Sur S.A.A.,Rosa Huaman,9,11653.52,104881.68
2024-11-11,Trujillo,Migracion Cloud,Consultoria,Hoteles Cusco Imperial S.A.C.,Jorge Salazar,3,17586.22,52758.66
2024-11-13,Trujillo,Capacitacion Analytics,Capacitacion,Aceros del Rimac S.A.A.,Ana Quispe,3,625.11,1875.33
2024-11-14,Cusco,Dashboard Corporativo,Licencias,Seguridad Integral Halcon S.A.C.,Jorge Salazar,8,2854.37,22834.96
2024-11-14,Arequipa,Modelo Predictivo,Consultoria,Editorial Amauta S.A.C.,Lucia Ramirez,2,7204.2,14408.4
2024-11-17,Arequipa,Integracion ERP,Consultoria,Retail Plaza Sur S.A.C.,Ana Quispe,5,7645.38,38226.9
2024-11-18,Piura,Capacitacion Analytics,Capacitacion,Frutas de Exportacion Olmos S.A.,Miguel Torres,1,1731.07,1731.07
2024-11-19,Lima,Modelo Predictivo,Consultoria,Corporacion Avicola Piurana S.A.,Diego Fernandez,3,18276.34,54829.02
2024-11-19,Cusco,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Carlos Mendoza,7,4369.8,30588.6
2024-11-20,Piura,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Lucia Ramirez,3,8679.07,26037.21
2024-11-22,Lima,Migracion Cloud,Consultoria,Distribuidora Molina Hermanos S.A.C.,Miguel Torres,9,20879.39,187914.51
2024-11-23,Arequipa,Auditoria de Datos,Consultoria,Distribuidora Molina Hermanos S.A.C.,Miguel Torres,5,4868.05,24340.25
2024-11-24,Lima,Capacitacion Analytics,Capacitacion,Retail Plaza Sur S.A.C.,Lucia Ramirez,10,1080.28,10802.8
2024-11-24,Trujillo,Modelo Predictivo,Consultoria,Aceros del Rimac S.A.A.,Miguel Torres,7,14464.45,101251.15
2024-11-25,Lima,Integracion ERP,Consultoria,Constructora Los Incas S.A.,Rosa Huaman,1,15110.77,15110.77
2024-11-27,Lima,Auditoria de Datos,Consultoria,Seguridad Integral Halcon S.A.C.,Ana Quispe,8,5750.26,46002.08
2024-11-27,Lima,Migracion Cloud,Consultoria,Muebles Diseno Trujillo S.A.C.,Carlos Mendoza,10,14175.87,141758.7
2024-11-27,Lima,Data Warehouse,Licencias,Frutas de Exportacion Olmos S.A.,Patricia Vargas,2,32129.45,64258.9
2024-11-28,Lima,Capacitacion Analytics,Capacitacion,Alimentos Selva Verde S.A.C.,Lucia Ramirez,9,1007.61,9068.49
2024-11-28,Arequipa,Auditoria de Datos,Consultoria,Supermercados Mi Barrio S.A.C.,Patricia Vargas,5,4356.24,21781.2
2024-11-29,Trujillo,Migracion Cloud,Consultoria,Pesquera Costa Azul S.A.C.,Patricia Vargas,1,23543.27,23543.27
2024-12-01,Arequipa,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Jorge Salazar,2,24166.24,48332.48
2024-12-02,Lima,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Ana Quispe,9,7391.17,66520.53
2024-12-02,Arequipa,Data Warehouse,Licencias,Molinos San Agustin S.A.A.,Carlos Mendoza,4,38942.95,155771.8
2024-12-02,Cusco,Auditoria de Datos,Consultoria,Textiles Pima Norte S.A.C.,Rosa Huaman,7,5669.06,39683.42
2024-12-02,Lima,Data Warehouse,Licencias,Cerveceria Del Valle S.A.C.,Jorge Salazar,8,20847.77,166782.16
2024-12-03,Trujillo,Dashboard Corporativo,Licencias,Telecom Peru Conecta S.A.C.,Carlos Mendoza,6,6867.46,41204.76
2024-12-03,Arequipa,Data Warehouse,Licencias,Laboratorios Quimica Andina S.A.,Rosa Huaman,10,36938.8,369388.0
2024-12-03,Trujillo,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Jorge Salazar,3,1542.01,4626.03
2024-12-03,Trujillo,Dashboard Corporativo,Licencias,Seguridad Integral Halcon S.A.C.,Ana Quispe,8,3934.08,31472.64
2024-12-03,Lima,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Ana Quispe,5,825.1,4125.5
2024-12-03,Lima,Data Warehouse,Licencias,Tecnologia Medica Vitalis S.A.C.,Patricia Vargas,6,43685.51,262113.06
2024-12-03,Lima,Dashboard Corporativo,Licencias,Tecnologia Medica Vitalis S.A.C.,Patricia Vargas,10,4658.93,46589.3
2024-12-03,Lima,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Miguel Torres,3,1608.78,4826.34
2024-12-03,Arequipa,Dashboard Corporativo,Licencias,Cementos Huascaran S.A.A.,Carlos Mendoza,9,4174.84,37573.56
2024-12-04,Piura,Capacitacion Analytics,Capacitacion,Financiera Credi Andes S.A.,Rosa Huaman,8,1382.17,11057.36
2024-12-04,Lima,Dashboard Corporativo,Licencias,Universidad Tecnologica del Pacifico,Ana Quispe,1,2942.23,2942.23
2024-12-04,Lima,Dashboard Corporativo,Licencias,Agroindustrias Chavimochic S.A.,Patricia Vargas,6,2807.09,16842.54
2024-12-04,Lima,Capacitacion Analytics,Capacitacion,Gas Natural Altiplano S.A.C.,Lucia Ramirez,6,563.94,3383.64
2024-12-04,Arequipa,Capacitacion Analytics,Capacitacion,Inmobiliaria Terra Nova S.A.C.,Patricia Vargas,8,658.1,5264.8
2024-12-04,Trujillo,Data Warehouse,Licencias,Inversiones Miraflores S.A.C.,Rosa Huaman,8,29237.69,233901.52
2024-12-04,Cusco,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Patricia Vargas,4,582.67,2330.68
2024-12-05,Cusco,Data Warehouse,Licencias,Banco Continental del Sur S.A.A.,Miguel Torres,5,25039.7,125198.5
2024-12-05,Arequipa,Modelo Predictivo,Consultoria,Textiles Pima Norte S.A.C.,Diego Fernandez,7,12870.92,90096.44
2024-12-05,Arequipa,Modelo Predictivo,Consultoria,Farmacias Salud Total S.A.C.,Lucia Ramirez,5,14385.94,71929.7
2024-12-05,Lima,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Miguel Torres,4,25177.46,100709.84
2024-12-05,Lima,Auditoria de Datos,Consultoria,Universidad Tecnologica del Pacifico,Diego Fernandez,4,4494.04,17976.16
2024-12-05,Trujillo,Auditoria de Datos,Consultoria,Cementos Huascaran S.A.A.,Rosa Huaman,7,8621.57,60350.99
2024-12-05,Trujillo,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Jorge Salazar,6,6171.57,37029.42
2024-12-07,Piura,Integracion ERP,Consultoria,Farmacias Salud Total S.A.C.,Ana Quispe,1,8614.06,8614.06
2024-12-07,Lima,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Patricia Vargas,10,4225.38,42253.8
2024-12-08,Arequipa,Capacitacion Analytics,Capacitacion,Alimentos Selva Verde S.A.C.,Ana Quispe,1,749.55,749.55
2024-12-08,Cusco,Integracion ERP,Consultoria,Plasticos Industriales Ate S.A.C.,Ana Quispe,3,14941.36,44824.08
2024-12-08,Lima,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Patricia Vargas,5,1746.55,8732.75
2024-12-08,Arequipa,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Miguel Torres,7,676.26,4733.82
2024-12-09,Lima,Capacitacion Analytics,Capacitacion,Gas Natural Altiplano S.A.C.,Miguel Torres,2,945.41,1890.82
2024-12-09,Arequipa,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Jorge Salazar,4,3904.86,15619.44
2024-12-09,Lima,Capacitacion Analytics,Capacitacion,Corporacion Avicola Piurana S.A.,Jorge Salazar,1,1055.91,1055.91
2024-12-10,Lima,Capacitacion Analytics,Capacitacion,Textiles Pima Norte S.A.C.,Rosa Huaman,1,1083.46,1083.46
2024-12-10,Lima,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Miguel Torres,10,1396.05,13960.5
2024-12-11,Lima,Modelo Predictivo,Consultoria,Tecnologia Medica Vitalis S.A.C.,Jorge Salazar,4,8072.63,32290.52
2024-12-11,Lima,Auditoria de Datos,Consultoria,Muebles Diseno Trujillo S.A.C.,Ana Quispe,2,4633.52,9267.04
2024-12-11,Lima,Capacitacion Analytics,Capacitacion,Inmobiliaria Terra Nova S.A.C.,Lucia Ramirez,9,856.85,7711.65
2024-12-11,Cusco,Capacitacion Analytics,Capacitacion,Cerveceria Del Valle S.A.C.,Rosa Huaman,2,645.95,1291.9
2024-12-11,Cusco,Capacitacion Analytics,Capacitacion,Constructora Los Incas S.A.,Miguel Torres,8,466.02,3728.16
2024-12-12,Trujillo,Migracion Cloud,Consultoria,Corporacion Avicola Piurana S.A.,Lucia Ramirez,9,19589.47,176305.23
2024-12-12,Lima,Capacitacion Analytics,Capacitacion,Telecom Peru Conecta S.A.C.,Miguel Torres,8,1077.66,8621.28
2024-12-12,Trujillo,Dashboard Corporativo,Licencias,Constructora Los Incas S.A.,Miguel Torres,1,5892.47,5892.47
2024-12-12,Lima,Modelo Predictivo,Consultoria,Cerveceria Del Valle S.A.C.,Patricia Vargas,10,17050.96,170509.6
2024-12-13,Lima,Capacitacion Analytics,Capacitacion,Energia Renovable Ica S.A.C.,Lucia Ramirez,10,1793.28,17932.8
2024-12-13,Lima,Dashboard Corporativo,Licencias,Farmacias Salud Total S.A.C.,Ana Quispe,9,6247.13,56224.17
2024-12-13,Lima,Auditoria de Datos,Consultoria,Aguas Cristalinas del Norte S.A.,Jorge Salazar,2,6849.9,13699.8
2024-12-13,Lima,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Patricia Vargas,6,5162.6,30975.6
2024-12-14,Lima,Data Warehouse,Licencias,Banco Continental del Sur S.A.A.,Rosa Huaman,10,18394.93,183949.3
2024-12-14,Lima,Integracion ERP,Consultoria,Frutas de Exportacion Olmos S.A.,Lucia Ramirez,3,13996.69,41990.07
2024-12-14,Cusco,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Diego Fernandez,8,912.84,7302.72
2024-12-14,Lima,Integracion ERP,Consultoria,Universidad Tecnologica del Pacifico,Rosa Huaman,3,13064.87,39194.61
2024-12-14,Arequipa,Dashboard Corporativo,Licencias,Inmobiliaria Terra Nova S.A.C.,Lucia Ramirez,8,4493.72,35949.76
2024-12-14,Cusco,Migracion Cloud,Consultoria,Servicios Portuarios Paita S.A.C.,Patricia Vargas,7,16216.22,113513.54
2024-12-14,Lima,Migracion Cloud,Consultoria,Automotriz Lima Norte S.A.C.,Diego Fernandez,9,25535.28,229817.52
2024-12-14,Cusco,Migracion Cloud,Consultoria,Aguas Cristalinas del Norte S.A.,Diego Fernandez,5,14074.67,70373.35
2024-12-15,Lima,Capacitacion Analytics,Capacitacion,Alimentos Selva Verde S.A.C.,Rosa Huaman,9,700.47,6304.23
2024-12-15,Arequipa,Data Warehouse,Licencias,Servicios Portuarios Paita S.A.C.,Jorge Salazar,4,44510.05,178040.2
2024-12-15,Lima,Migracion Cloud,Consultoria,Grupo Logistico Callao S.A.,Diego Fernandez,8,17976.58,143812.64
2024-12-15,Lima,Dashboard Corporativo,Licencias,Supermercados Mi Barrio S.A.C.,Carlos Mendoza,5,6169.07,30845.35
2024-12-15,Lima,Capacitacion Analytics,Capacitacion,Farmacias Salud Total S.A.C.,Lucia Ramirez,5,1786.99,8934.95
2024-12-15,Lima,Auditoria de Datos,Consultoria,Plasticos Industriales Ate S.A.C.,Lucia Ramirez,1,7136.89,7136.89
2024-12-15,Lima,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Ana Quispe,1,6277.42,6277.42
2024-12-15,Arequipa,Auditoria de Datos,Consultoria,Gas Natural Altiplano S.A.C.,Jorge Salazar,9,9143.21,82288.89
2024-12-16,Lima,Migracion Cloud,Consultoria,Frutas de Exportacion Olmos S.A.,Diego Fernandez,8,27688.0,221504.0
2024-12-16,Piura,Auditoria de Datos,Consultoria,Aceros del Rimac S.A.A.,Miguel Torres,6,3764.95,22589.7
2024-12-16,Piura,Integracion ERP,Consultoria,Clinica San Bernardo S.A.,Rosa Huaman,6,11204.77,67228.62
2024-12-16,Piura,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Diego Fernandez,6,1310.52,7863.12
2024-12-17,Lima,Capacitacion Analytics,Capacitacion,Energia Renovable Ica S.A.C.,Jorge Salazar,5,875.46,4377.3
2024-12-17,Lima,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Lucia Ramirez,5,2647.33,13236.65
2024-12-17,Lima,Auditoria de Datos,Consultoria,Hoteles Cusco Imperial S.A.C.,Lucia Ramirez,5,7111.5,35557.5
2024-12-17,Arequipa,Auditoria de Datos,Consultoria,Financiera Credi Andes S.A.,Patricia Vargas,8,4086.76,32694.08
2024-12-17,Lima,Dashboard Corporativo,Licencias,Cementos Huascaran S.A.A.,Patricia Vargas,2,6208.43,12416.86
2024-12-17,Arequipa,Capacitacion Analytics,Capacitacion,Tecnologia Medica Vitalis S.A.C.,Patricia Vargas,9,1142.1,10278.9
2024-12-17,Lima,Modelo Predictivo,Consultoria,Laboratorios Quimica Andina S.A.,Miguel Torres,8,10396.28,83170.24
2024-12-17,Piura,Migracion Cloud,Consultoria,Agroindustrias Chavimochic S.A.,Miguel Torres,9,24188.07,217692.63
2024-12-18,Lima,Integracion ERP,Consultoria,Grupo Logistico Callao S.A.,Rosa Huaman,6,7920.75,47524.5
2024-12-18,Piura,Dashboard Corporativo,Licencias,Turismo Machu Travel S.A.C.,Jorge Salazar,5,5687.87,28439.35
2024-12-18,Lima,Integracion ERP,Consultoria,Minera Cerro Verde Andino S.A.,Lucia Ramirez,3,12475.97,37427.91
2024-12-18,Arequipa,Dashboard Corporativo,Licencias,Turismo Machu Travel S.A.C.,Diego Fernandez,7,3399.58,23797.06
2024-12-19,Lima,Migracion Cloud,Consultoria,Editorial Amauta S.A.C.,Diego Fernandez,10,25908.39,259083.9
2024-12-19,Lima,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Miguel Torres,10,3057.75,30577.5
2024-12-19,Lima,Data Warehouse,Licencias,Cementos Huascaran S.A.A.,Ana Quispe,7,25122.2,175855.4
2024-12-20,Cusco,Data Warehouse,Licencias,Molinos San Agustin S.A.A.,Lucia Ramirez,5,42784.41,213922.05
2024-12-20,Trujillo,Dashboard Corporativo,Licencias,Inmobiliaria Terra Nova S.A.C.,Miguel Torres,7,5668.44,39679.08
2024-12-20,Arequipa,Modelo Predictivo,Consultoria,Energia Renovable Ica S.A.C.,Ana Quispe,4,13572.75,54291.0
2024-12-20,Cusco,Migracion Cloud,Consultoria,Farmacias Salud Total S.A.C.,Patricia Vargas,4,25299.31,101197.24
2024-12-20,Cusco,Integracion ERP,Consultoria,Distribuidora Molina Hermanos S.A.C.,Diego Fernandez,2,14886.25,29772.5
2024-12-20,Cusco,Integracion ERP,Consultoria,Editorial Amauta S.A.C.,Diego Fernandez,1,15482.16,15482.16
2024-12-21,Lima,Capacitacion Analytics,Capacitacion,Corporacion Avicola Piurana S.A.,Rosa Huaman,5,833.42,4167.1
2024-12-21,Lima,Auditoria de Datos,Consultoria,Cerveceria Del Valle S.A.C.,Carlos Mendoza,3,10968.77,32906.31
2024-12-21,Arequipa,Capacitacion Analytics,Capacitacion,Tecnologia Medica Vitalis S.A.C.,Jorge Salazar,4,1018.37,4073.48
2024-12-21,Lima,Capacitacion Analytics,Capacitacion,Inmobiliaria Terra Nova S.A.C.,Diego Fernandez,4,469.17,1876.68
2024-12-21,Arequipa,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Rosa Huaman,5,1791.34,8956.7
2024-12-21,Trujillo,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Ana Quispe,8,1490.0,11920.0
2024-12-22,Cusco,Dashboard Corporativo,Licencias,Constructora Los Incas S.A.,Carlos Mendoza,2,6339.71,12679.42
2024-12-22,Lima,Modelo Predictivo,Consultoria,Retail Plaza Sur S.A.C.,Diego Fernandez,9,13095.29,117857.61
2024-12-22,Lima,Migracion Cloud,Consultoria,Cerveceria Del Valle S.A.C.,Carlos Mendoza,8,19710.42,157683.36
2024-12-22,Lima,Auditoria de Datos,Consultoria,Supermercados Mi Barrio S.A.C.,Patricia Vargas,6,10454.17,62725.02
2024-12-22,Trujillo,Data Warehouse,Licencias,Agroindustrias Chavimochic S.A.,Carlos Mendoza,10,16230.53,162305.3
2024-12-23,Cusco,Data Warehouse,Licencias,Consorcio Vial Sierra Sur S.A.,Lucia Ramirez,4,20072.38,80289.52
2024-12-23,Lima,Auditoria de Datos,Consultoria,Agroindustrias Chavimochic S.A.,Carlos Mendoza,3,7938.28,23814.84
2024-12-23,Lima,Integracion ERP,Consultoria,Inmobiliaria Terra Nova S.A.C.,Carlos Mendoza,6,16273.36,97640.16
2024-12-24,Lima,Integracion ERP,Consultoria,Minera Cerro Verde Andino S.A.,Patricia Vargas,9,13753.71,123783.39
2024-12-24,Lima,Dashboard Corporativo,Licencias,Frutas de Exportacion Olmos S.A.,Ana Quispe,7,3210.44,22473.08
2024-12-24,Arequipa,Integracion ERP,Consultoria,Banco Continental del Sur S.A.A.,Jorge Salazar,4,9437.5,37750.0
2024-12-24,Lima,Integracion ERP,Consultoria,Telecom Peru Conecta S.A.C.,Jorge Salazar,7,8319.42,58235.94
2024-12-24,Cusco,Capacitacion Analytics,Capacitacion,Telecom Peru Conecta S.A.C.,Patricia Vargas,3,1402.57,4207.71
2024-12-24,Lima,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Diego Fernandez,5,5771.72,28858.6
2024-12-24,Lima,Auditoria de Datos,Consultoria,Turismo Machu Travel S.A.C.,Patricia Vargas,8,6433.65,51469.2
2024-12-25,Lima,Dashboard Corporativo,Licencias,Grupo Logistico Callao S.A.,Lucia Ramirez,9,3447.3,31025.7
2024-12-25,Lima,Capacitacion Analytics,Capacitacion,Farmacias Salud Total S.A.C.,Ana Quispe,6,1501.47,9008.82
2024-12-25,Lima,Capacitacion Analytics,Capacitacion,Frutas de Exportacion Olmos S.A.,Jorge Salazar,9,1044.25,9398.25
2024-12-26,Lima,Migracion Cloud,Consultoria,Hoteles Cusco Imperial S.A.C.,Lucia Ramirez,3,27081.24,81243.72
2024-12-26,Lima,Data Warehouse,Licencias,Telecom Peru Conecta S.A.C.,Lucia Ramirez,6,16583.23,99499.38
2024-12-26,Arequipa,Integracion ERP,Consultoria,Energia Renovable Ica S.A.C.,Patricia Vargas,10,7595.77,75957.7
2024-12-26,Lima,Capacitacion Analytics,Capacitacion,Automotriz Lima Norte S.A.C.,Patricia Vargas,6,1461.27,8767.62
2024-12-27,Trujillo,Migracion Cloud,Consultoria,Editorial Amauta S.A.C.,Carlos Mendoza,7,9285.27,64996.89
2024-12-27,Lima,Integracion ERP,Consultoria,Muebles Diseno Trujillo S.A.C.,Ana Quispe,1,14207.66,14207.66
2024-12-27,Arequipa,Data Warehouse,Licencias,Textiles Pima Norte S.A.C.,Carlos Mendoza,5,42541.26,212706.3
2024-12-28,Arequipa,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Jorge Salazar,1,3337.88,3337.88
